# ############################################################
# # MADHAT (Model-Agnostic Dark Halo Analysis Tool) Fermi PMF
# # Ref: Atwood et al. [Fermi-LAT] [arXiv:0902.1089]; P. Bruel et al. [Fermi-LAT] [arXiv:1810.11394]; S. Abdollahi et al. [Fermi-LAT] [arXiv:2201.11184]; J. Ballet et al. [Fermi-LAT] [arXiv:2307.12546]
# #
# # Column 1: number of photons, N
# # Columns 2-1489: PMF value for N photons for a given dwarf and energy bin (ascending ID# [1-93] with energy bin oscillating, with 8bpd energy bins)
# ###########################################################
0	0	0	0	0	0	0.000988517983423314	0.00766101437153068	0.0409854763896282	0.132746559197019	0.264485590449395	0.397479279142271	0.533305452056878	0.627442780016729	0.742224925861151	0.862139761234887	0.896129571895673	0	0	0	0	7.82457307173177e-05	0.000606404413059212	0.00661176424561335	0.0214393302165451	0.0873417969132059	0.213434791964163	0.33021654505976	0.575321296531758	0.60472212984879	0.725103186557383	0.890006064044131	0.893957473445355	0	0	0	0	6.33633253073121e-05	0.000654754361508892	0.00648418028978161	0.0225784649178389	0.091834579478731	0.206648924935581	0.321970176994889	0.587758205550627	0.621108435770709	0.744709162336839	0.894394457821146	0.893127191315	0	0	0	0	0	0.0036679741333616	0.00636064878617619	0.0281352697975193	0.0970210961518075	0.241683451712075	0.385116081840348	0.579603519558995	0.613908618679105	0.779179476306583	0.87293543941482	0.89059684087777	0	0	0	0	0	0.00448927854653005	0.0148146192035492	0.0488010985528679	0.119229956691666	0.259401077426851	0.389352487588465	0.529153903031583	0.661349952466462	0.80426745537129	0.822277384599134	0.880954895954368	0	0	0	0	0	0.00588504345174569	0.0176246379021192	0.0456167098643086	0.141881384357372	0.237231285256899	0.429669156883671	0.517822838847385	0.654886415612136	0.776917212989785	0.830370483305382	0.922183259643238	0	0	0	0	0	0	0	0.000159649682981344	0.00390001368425854	0.0289422068147608	0.0885371527619395	0.205241071021302	0.295694019979017	0.51899831227478	0.625370615335492	0.776900971582356	0	0	0	0	0	0	0	0.00262994174537639	0.0365363950002828	0.093999208189582	0.174028618290821	0.332164470335388	0.430773146315254	0.527374017306713	0.6851139641423	0.862196708330977	0	0	0	0	0	0	0	0.000399189338573973	0.00669409813916355	0.0521095621200025	0.0903089111343119	0.222133513480317	0.321255296935454	0.485936252533317	0.645734815451698	0.804550758459743	0	0	0	0	0	0	0	0.000309837335398916	0.00641363284275755	0.0492641363284276	0.0903175832687839	0.222308288148722	0.313338497288923	0.483067389620449	0.639132455460883	0.804647560030984	0	0	0	0	0.00152687296416938	0.0022139657980456	0.0212489820846906	0.0928084283387622	0.230634161237785	0.34805069218241	0.533871131921824	0.647037866449511	0.789546009771987	0.74834588762215	0.872964169381108	0.946025040716612	0	0	0	0	0.000474308300395257	0.00194993412384717	0.0217127799736495	0.0716469038208169	0.172542819499341	0.274650856389987	0.457654808959157	0.520131752305665	0.71631093544137	0.810118577075099	0.856100131752306	0.884216073781291	0	0	0	0	0	2.45260343855002e-05	0.00465994653324504	0.0357099060652883	0.105878890442204	0.224290584455399	0.396291663600912	0.477521889485689	0.602751821058053	0.671130404924828	0.806097172148235	0.88308439408432	0	0	0	0	0	0.000937228036507263	0.0186329859638944	0.0593131457389597	0.145404235378127	0.255640104433981	0.480820297681476	0.520942583625287	0.602146698502667	0.763193716109165	0.856916519759891	0.899426505701471	0	0	0	0	0	0.000127258844489692	0.00489946551285314	0.0185479765843726	0.0780096716721812	0.16110969712395	0.309143547976584	0.435670654110461	0.523383812674981	0.728715958259099	0.777901501654365	0.861574191906337	0	0	0	0	0	2.83205890682526e-05	0.000481450014160295	0.0100254885301614	0.0379212687623903	0.0785613140753328	0.226281506655338	0.360351175304446	0.447125460209572	0.619654488813367	0.715406400453129	0.807958085528179	0	0	0	0	0	0	0.00108657347586045	0.020439328086456	0.0443733114060848	0.107600140960883	0.253553388934571	0.40523317279455	0.523464113708446	0.625425819335135	0.727769294020909	0.816545283683778	0	0	0	0	0	0.000609570252971655	0.0111363796215975	0.0657632522917497	0.15412749396291	0.258199892152955	0.392352237826179	0.514805523644292	0.637821489695918	0.713877101258997	0.850584952992755	0.862424682906243	0	0	0	0	0.000143688483368058	0.000790286658524319	0.0120339104820749	0.0270493569940369	0.132804080752928	0.206983260291688	0.394424886845319	0.477297219627847	0.636504059199655	0.665600977081687	0.819958330339823	0.87714634672031	0	0	0	0	0	0.00108639292856966	0.0207155378879534	0.054986296634651	0.161255277647466	0.277598083997926	0.426606750450606	0.56475148761759	0.690032344880373	0.767215624305573	0.880817757586232	0.881583170785907	0	0	0	0	0.000215848690068262	0.00078245150149745	0.00671829047837466	0.0274127836386693	0.110352642797399	0.2390524242506	0.368804468067884	0.553463022421283	0.617597064457815	0.729811402207053	0.793109030569571	0.895664139438254	0	0	0	0	0	0.00157436562326357	0.0020837192072606	0.0174569364697166	0.0646647527319874	0.125509353583997	0.202491202074458	0.291743841452121	0.469971290979811	0.570499166512317	0.688622893128357	0.787993146879052	0	0	0	0	0	0	6.74051272833487e-05	0.00644842384344036	0.0271193295436673	0.0758532365695284	0.235041678837037	0.338620891095783	0.500617880333431	0.640326240816051	0.725211764441549	0.796032084840587	0	0	0	0	0	0.000685913824281349	0.00994575045207957	0.0209203716405812	0.139583463241255	0.199351499657043	0.40160254411673	0.515308349441916	0.64291949865935	0.680613581093721	0.856955789736235	0.888289580345451	0	0	0	0	7.25584095196633e-05	0.0010641900062884	0.0104725971073381	0.0576355632951192	0.12789628984666	0.250568374207904	0.400062883954917	0.498959996130218	0.626106515745175	0.691312339766846	0.88431770908915	0.869588351956658	0	0	0	0	0	0	0	0.00418537402024199	0.0268624914390077	0.129442203789666	0.242421936433047	0.42305253278543	0.487837049438145	0.640159297871801	0.78477031174695	0.822590873348046	0	0	0	0	0	0	0.00237711180915188	0.00197385177009933	0.0285890143475677	0.0976101536632991	0.214746582901774	0.356800237711181	0.430278461669072	0.602852534170982	0.720604465574327	0.776551489939723	0	0	0	0	0	0	0.000109209053430529	0.00245720370218691	0.00496901193108909	0.017227728178666	0.109727796434324	0.224970650066891	0.331585988478445	0.421628853031916	0.6653561580255	0.705299369317716	0	0	0	0	0	0	0	0.00459639518669628	0.0146929711305066	0.0401280793265506	0.125626194288075	0.236507772555906	0.320688942829107	0.454965656148324	0.677245261581367	0.736765997004596	0	0	0	0	0	0	7.36160188457008e-05	0.00554574008637613	0.0318266588142913	0.088167451904201	0.209682960345505	0.404151943462898	0.439683941892422	0.612068119356105	0.773827051433059	0.834535728307813	0	0	0	0	0	0.000527565286204168	0.0171255808290891	0.056063957145466	0.133697218107664	0.238642128117201	0.399407503601648	0.559300367266603	0.706105553639186	0.742893086865653	0.846437919769495	0.900675689385792	0	0	0	0	5.18228694322805e-05	0.0017360661259814	0.0180084471277175	0.0645194724431892	0.132562900007773	0.341875469644754	0.417692327624181	0.565672531288057	0.664835591946726	0.794133651180266	0.854351825460576	0.896069235353562	0	0	0	0	0	0	0.00643320816231479	0.0303321398422263	0.131051145460367	0.199283905335779	0.42543591534946	0.538089832037959	0.626117078566646	0.762757255552645	0.835996856169767	0.895380316129596	0	0	0	0	0	0.000615878466649248	0.00651338135941174	0.0469000783845321	0.100966742562801	0.218898137434213	0.369788361763279	0.524952409391213	0.686965772087641	0.738699563286178	0.873464969579336	0.915941920794297	0	0	0	0	0	0.000558822746746853	0.00931371244578089	0.0295377737566194	0.104473243034674	0.188935309614412	0.418717900955321	0.559062242209745	0.662550892785864	0.725564810133319	0.840575853535219	0.897176614598579	0	0	0	0	0	0.000298755895094001	0.00213397067924287	0.0223640127184652	0.0923369112908389	0.208723672136745	0.355263438680353	0.52736817396129	0.604212458120825	0.746612321546702	0.838757175476409	0.881457928768059	0	0	0	0	0.000199857244825125	0.000628122769450393	0.00425410421127766	0.0327480371163455	0.0889935760171306	0.224725196288365	0.388436830835118	0.555174875089222	0.598087080656674	0.742983583154889	0.808051391862955	0.939614561027837	0	0	0	0	0	0.00155966514944139	0.0064614699048286	0.0382277111118184	0.0841582582678168	0.212751058344209	0.371295795270077	0.44208549511411	0.612789254225419	0.690613362192444	0.874462870420473	0.877423051214311	0	0	0	0	0	0	0	0.00100390709789451	0.032559149120903	0.0808280876926416	0.142799001519427	0.270512263946169	0.388647710006512	0.513484914260907	0.684420447145648	0.831831994790536	0	0	0	0	0	0.000706835288274176	0.00460398120200206	0.024147021739961	0.101058342566767	0.231899285523249	0.403851297138272	0.522924387727811	0.61043823787873	0.73545256562106	0.864707905093035	0.89808199289344	0	0	0	0	0	0.000483122906467405	0.00570085029631538	0.0427724813192476	0.129895645452203	0.203072661685133	0.420671218758052	0.534205101777892	0.589860860602937	0.688482349909817	0.868493944859572	0.883857253285236	0	0	0	0	0	0.000196403018994978	0.00426475126960523	0.0205942594203305	0.070705086838192	0.20010661878174	0.384725456637019	0.502483095311579	0.602171656238602	0.668583934233046	0.811453101764821	0.871720771022137	0	0	0	0	0	0	0	0	0.000113340133741358	0.000736710869318826	0.0247648192224867	0.0651705769012807	0.152102459480902	0.262722430012467	0.495069704182251	0.547659526238241	0	0	0	0	0	0	0	0	0.00360672498012041	0.0221515392479836	0.119902306032035	0.249432011814154	0.378649324094059	0.5412359422924	0.671475633306827	0.733585141429058	0	0	0	0	0.000172566276235467	0.00463771867382817	0.0235337259216118	0.0941780452555059	0.169977782091935	0.280765331435104	0.500291205591147	0.604564378006428	0.751892836342458	0.836234603852542	0.862270540779568	0.922582454323864	0	0	0	0	0	0.000595825115055884	0.0133752465483235	0.0538502629848784	0.133177186061801	0.229433760683761	0.392340565417489	0.567862426035503	0.690807856673241	0.731919789612097	0.864809335963182	0.898771367521368	0	0	0	0	0	0	0.000607718018839259	0.0121543603767852	0.0313251015165327	0.140824839092843	0.275903980553023	0.412640534791857	0.570426231319577	0.621281180077898	0.734371978674622	0.888704731913483	0	0	0	0	0	0.000696411161149543	0.00956404661312039	0.0477041645387437	0.139328659640652	0.236269093272668	0.463716978504109	0.557802126375412	0.619573796369376	0.759134593063745	0.839871860346349	0.902131018153118	0	0	0	0	0	0	0.00197501487209994	0.00861392028554432	0.0358596073765616	0.104913741820345	0.278738845925045	0.399809637120761	0.514455681142177	0.626674598453302	0.755669244497323	0.850588935157644	0	0	0	0	0	0.000199401794616152	0.00189431704885344	0.0266001994017946	0.0949950149551346	0.184586241276171	0.313798604187438	0.493798604187438	0.544287138584247	0.683130608175474	0.833918245264207	0.906819541375872	0	0	0	0	0	0.000564536823197331	0.00128303823453939	0.02442904798563	0.106209905055171	0.223351295868617	0.340287400564537	0.498229407236336	0.570310495252759	0.727585322042597	0.833820887862458	0.93128047215807	0	0	0	0	0	0.000583119945237431	0.000862003397307507	0.0228177369875517	0.0949471389093122	0.22031792713536	0.344699946758614	0.494435007479147	0.589230028141876	0.719950308039449	0.830185330730421	0.933296148873057	0	0	0	0	0	0.00147355534900592	0.00299245086259663	0.021491238013194	0.0936047697853143	0.191992926934325	0.315136813946635	0.470902949377706	0.572759629117454	0.714629004103285	0.821541112194237	0.918886445557797	0	0	0	0	8.56604420078808e-05	0.00165610187881903	0.00542516132716578	0.0336074467477585	0.105248129747016	0.200845183027811	0.362429330135344	0.530009708183428	0.586745474273314	0.735737536405688	0.824710182171207	0.902289989149677	0	0	0	0	0	0	0.00028582861716115	0.0113759789630138	0.0538501114731607	0.0910078317041102	0.246041273652318	0.450837477848282	0.581060995826902	0.618190133196136	0.763333904990568	0.818727490996399	0	0	0	0	0	0.000384980622641994	0.000692965120755589	0.0171701357698329	0.0518183918076124	0.116880117034109	0.259528270410389	0.423812334779149	0.536637322588096	0.606934784282524	0.745502143058799	0.827118035058902	0	0	0	0	8.56726732729817e-05	0.000599708712910872	0.00859582488505583	0.0399805808607248	0.133106776708456	0.194448410771911	0.436131022074992	0.568523859839506	0.614273067367279	0.762372561898506	0.854556358340235	0.89293771596653	0	0	0	0	5.27148128624143e-05	0.00181866104375329	0.00445440168687401	0.0453083816552451	0.109356879283079	0.212282551396943	0.37946758039009	0.526779124934107	0.626014760147601	0.734238270954138	0.836636794939378	0.88624143384291	0	0	0	0	0	0	0	0.00211498723714598	0.00503221101251975	0.0562051780722013	0.126388720068069	0.222000729305944	0.326145618086787	0.494761152303391	0.680952959766622	0.779287711194846	0	0	0	0	0	0	0.00195548933792718	0.0172502095167148	0.0492131483378341	0.211658441195642	0.333504050656486	0.463846726883322	0.592327032312133	0.699855666263153	0.791996461495484	0.857645032125896	0	0	0	0	0	0	0	0.00256769992323371	0.0124679037509596	0.0646954496121979	0.21743388834476	0.307621039256691	0.507107499272044	0.602853588162109	0.684093496042566	0.781983746724197	0	0	0	0	0.000170869236214514	0.000195279127102302	0.0143286059511314	0.0293162789562331	0.106109795689213	0.193668074303708	0.336587985451705	0.455708252984109	0.59196426391974	0.717235823955867	0.778431420411551	0.875802475162936	0	0	0	0	0.000694961528915364	0.0032017870439315	0.0161330354926781	0.0714569372052618	0.145023579051874	0.287862993298585	0.442715313973691	0.597964755522462	0.672995780590717	0.809233060312733	0.888731695209729	0.881657979647555	0	0	0	0	0	0	0	0.000964191016953692	0.0119988215443126	0.0722339770201141	0.19315960039639	0.275035487586041	0.457240806706484	0.56091812411281	0.738463186651311	0.780003749631733	0	0	0	0	0	0	0	0.000938537806228041	0.00483707946286759	0.0324397169947538	0.0963806131780334	0.188597968907927	0.318043990951533	0.469028252394475	0.583481734610386	0.758314482360302	0	0	0	0	0	0	0.00641101745221418	0.0119672325774665	0.0948355692746052	0.154742965689184	0.337480707586371	0.441267956784993	0.587866555858958	0.687237326368277	0.816312477739523	0.882939570224386	0	0	0	0	0	0	4.90508657477805e-05	0.00110364447932506	0.00515034090351695	0.0420611173787217	0.108843871094325	0.260852504046696	0.365159170059352	0.519988227792221	0.652793446804336	0.763991759454554	0	0	0	0	0	0.000647280224390478	0.00412341476278378	0.0186752331407475	0.0520940713926114	0.151943039340254	0.32493467264402	0.402032939371419	0.628820751324527	0.653345479826433	0.787596193033347	0.894109749958047	0	0	0	0	0	0.00010314169606205	0.00290859582894981	0.0171215215463003	0.0864121129607855	0.157084803102502	0.282876415619778	0.495698991274213	0.594096169317408	0.709367328836355	0.833157992450028	0.872145553561483	0	0	0	0	0	0.0015464913976416	0.0206521038726722	0.0505509375604098	0.119402023326245	0.285069914298602	0.45650492944133	0.546781364778658	0.676300019331142	0.765899864682003	0.853985437206006	0.91300985888266	0	0	0	0	0	2.52448752903161e-05	0.000277693628193477	0.0110572553771584	0.0439765727557306	0.0904523881652025	0.189664748056145	0.293825103503989	0.397430071695446	0.48003130364536	0.701403615066142	0.802988993234373	0	0	0	0	0	0.000343977526801582	0.00312446253511437	0.00596227713122743	0.0491887863326263	0.150260849624491	0.249269047755547	0.355959410651837	0.558820157083071	0.611649372241014	0.776987903456974	0.883248294444763	0	0	0	0	0	0.000303168106715174	0.00360770046991057	0.00642716386236168	0.053266636349856	0.156768227982416	0.296862210095498	0.382507200242534	0.545732908897984	0.599272396543884	0.76143701682583	0.870486584811278	0	0	0	0	0.000807249622415499	0.002395708556846	0.0184104994531535	0.0840320816624134	0.231810843185251	0.371595229415135	0.492292068121452	0.619004218530285	0.741888443310244	0.750559866673611	0.8489401593667	0.950940055205458	0	0	0	0	0	0.000205676676264912	0.0103719809602163	0.042751366280778	0.1289592760181	0.238349885408709	0.372010342598578	0.524828113063407	0.661544338014926	0.698536757360287	0.806046894282188	0.901216430628195	0	0	0	0	0	0.000225979415329622	0.00262957865110833	0.0153049694927789	0.045421862481254	0.152001972183988	0.305236559360684	0.47887092466668	0.619964254165212	0.672740719436284	0.786880867760955	0.833966760482363	0	0	0	0	0	0	0.000903097624853247	0.001204130166471	0.02272795689214	0.0444926096511033	0.152262259550257	0.249917216051055	0.375357476143171	0.503085583551582	0.728920196273217	0.771606610674614	0	0	0	0	0	0.00104590871664775	0.0030709660190934	0.0247012484144469	0.0860983154193649	0.197009146137926	0.348487883036251	0.489974853684047	0.588490553441485	0.72566036896099	0.837617108396199	0.89311703050938	0	0	0	0	0	0.000318593092901746	0.00182660039930334	0.0194341786670065	0.0707701457032412	0.210611273947581	0.347818699290599	0.432755617858205	0.583280234484516	0.731001231893293	0.799626184104329	0.88379847924897	0	0	0	0	0	0	4.7315999905368e-05	0.00335943599328113	0.0221912039556176	0.111216257777567	0.199318649601363	0.345359483309281	0.519624310960751	0.682296718635407	0.741701956516596	0.87430504625139	0	0	0	0	0.000144686392244809	0.00132629192891075	0.014058694446454	0.054281511490511	0.145313366611204	0.242422050206178	0.446815693650679	0.571173647785092	0.666112035496395	0.764112951843546	0.814415587547324	0.885914779714968	0	0	0	0	0	0.00015240030480061	0.00220980441960884	0.0251968503937008	0.0991109982219964	0.212903225806452	0.361595123190246	0.474625349250698	0.658623317246634	0.748082296164592	0.803606807213614	0.86012192024384	0	0	0	0	0	3.41285280365858e-05	0.00389065219617078	0.0261083239479881	0.111770929319818	0.166069417426026	0.320637520903723	0.494966042114604	0.562950069963483	0.751783215589912	0.834271867854339	0.851233746288523	0	0	0	0	0.000889076062796846	0.00290119557333708	0.0193724994735734	0.0485482323764067	0.128284317166187	0.26630167754615	0.352331484990992	0.578741723403758	0.693970660489928	0.756837696825063	0.830163075267308	0.89150932360029	0	0	0	0	0	0.000600083489876852	0.000652264662909622	0.0166718847839699	0.0560686704237111	0.125234815278647	0.26761114589856	0.433521185556251	0.53861406804425	0.608745564600292	0.773481527864746	0.839673345856815	0	0	0	0	0	0	0.000212369333868189	0.00379905141697539	0.0399018381745676	0.103400269001156	0.198423747610845	0.277259963661247	0.466764199249628	0.616767738738526	0.740083531937988	0.83900044833526	0	0	0	0	0	0	0	0	0.00141001538198599	0.0135874209536831	0.0519142027003931	0.128396855238421	0.25572551700564	0.387113313963425	0.579687232951632	0.662279952144933	0	0	0	0	0	0	0.000108323584210754	0.0036613371463235	0.0327137224316478	0.0868321851033407	0.19379089215304	0.345378915897569	0.412777849993501	0.607435330820226	0.744486329563673	0.840742666493349	0	0	0	0	0	0	0.000864897865737325	0.000330696242781919	0.0130752206761466	0.0480781460659866	0.167281422502607	0.280074279463763	0.334969855765562	0.521635165729694	0.696471725471242	0.759329449772328	0	0	0	0	0	0	0.00272055965798679	0.00944194234242473	0.0473240209414508	0.133604627237603	0.28632175761871	0.414050890468896	0.482179191147893	0.614846482705014	0.746416405660593	0.82165474040374	0	0	0	0	0.00014142556974301	0	0.00125262647486666	0.0137384839178924	0.0484685631162114	0.124717148860514	0.259212865686116	0.413447551317278	0.512243413609181	0.661770648133182	0.788831420720866	0.850836431226766	0	0	0	0	0	0	0	0.000782064650677789	0.0132003033462887	0.0502654280026543	0.109370556450848	0.220542231491137	0.36114797611148	0.463882832495971	0.68319271968907	0.782301639965874	0	0	0	0	0	0.000906801007556675	0.014080604534005	0.0497481108312343	0.126070528967254	0.247002518891688	0.348589420654912	0.599949622166247	0.702947103274559	0.758891687657431	0.857682619647355	0.877657430730479
